<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240110 223000 162.9100000 162.9900000 162.8700000 162.9000000 97720
240110 230000 162.9500000 162.9600000 162.8700000 162.9600000 39040
240110 233000 162.9500000 163.0000000 162.8700000 162.8700000 213900
240111 100000 162.9200000 162.9300000 162.1100000 162.2100000 1397920
240111 103000 162.2000000 162.3200000 162.1600000 162.3100000 784540
240111 110000 162.3200000 162.4100000 162.0800000 162.3600000 577700
240111 113000 162.3700000 162.6900000 162.3200000 162.5600000 367170
240111 120000 162.5700000 162.6700000 162.5200000 162.6400000 264170
240111 123000 162.6500000 162.8000000 162.5300000 162.6000000 508810
240111 130000 162.5800000 162.7300000 162.4600000 162.6800000 428610
240111 133000 162.6800000 162.8500000 162.5000000 162.7900000 662430
240111 140000 162.7700000 162.8200000 162.4900000 162.5500000 394140
240111 143000 162.5400000 162.8000000 162.5300000 162.7800000 491840
240111 150000 162.7700000 162.8200000 162.5300000 162.6600000 374230
240111 153000 162.6600000 162.7100000 162.5000000 162.5400000 384500
240111 160000 162.5400000 162.7100000 162.4000000 162.6900000 381870
240111 163000 162.6900000 162.7700000 162.2100000 162.4000000 550850
240111 170000 162.4000000 162.4500000 161.9300000 162.2800000 1020900
240111 173000 162.2500000 162.5800000 162.0000000 162.5400000 757450
240111 180000 162.5400000 162.6700000 162.3900000 162.5000000 852610
240111 183000 162.5000000 162.8600000 162.2900000 162.8600000 810150
240111 190000 162.6500000 162.7700000 162.5000000 162.5800000 454520
240111 193000 162.5800000 162.6600000 162.4000000 162.5600000 373690
240111 200000 162.5600000 162.5900000 162.3800000 162.4700000 209890
240111 203000 162.4800000 162.6800000 162.4100000 162.5300000 226960
240111 210000 162.5300000 162.6600000 162.4100000 162.4900000 204670
240111 213000 162.4100000 162.5800000 162.3900000 162.4700000 115680
240111 220000 162.4700000 162.5900000 162.4200000 162.5100000 113870
240111 223000 162.5500000 162.6900000 162.5300000 162.5800000 141660
240111 230000 162.5600000 162.6300000 162.5400000 162.6100000 50650
240111 233000 162.6100000 162.6100000 162.3900000 162.5000000 184500
240112 100000 162.5500000 162.8300000 162.2000000 162.3700000 1089150
240112 103000 162.3700000 162.5000000 162.2500000 162.3800000 609490
240112 110000 162.3700000 162.5000000 162.3700000 162.5000000 420020
240112 113000 162.4900000 163.0000000 162.4900000 162.9000000 689800
240112 120000 162.9000000 163.0000000 162.7100000 162.8500000 529380
240112 123000 162.8800000 162.9500000 162.8500000 162.8600000 451510
240112 130000 162.8600000 162.8700000 162.8500000 162.8600000 338810
240112 133000 162.8600000 163.1500000 162.8500000 163.0600000 918490
240112 140000 163.0600000 163.0700000 162.8900000 162.9700000 399750
240112 143000 162.9700000 163.4000000 162.9700000 163.4000000 1027250
240112 150000 163.4000000 163.4900000 163.3200000 163.3300000 977920
240112 153000 163.3300000 163.3300000 163.0900000 163.1300000 408660
240112 160000 163.1300000 163.2100000 162.9100000 163.1100000 581050
240112 163000 163.1100000 163.2400000 163.0100000 163.2300000 233480
240112 170000 163.2400000 163.7800000 163.2400000 163.6200000 1601800
240112 173000 163.6400000 163.8700000 163.6000000 163.8200000 754980
240112 180000 163.8100000 163.9800000 163.8100000 163.9000000 740500
240112 183000 163.9100000 163.9800000 163.4300000 163.4300000 591500
240112 190000 163.5000000 163.8800000 163.5000000 163.6500000 411890
240112 193000 163.6500000 163.7000000 163.3500000 163.4600000 404780
240112 200000 163.3900000 163.6200000 163.3700000 163.5500000 171360
240112 203000 163.5400000 163.5800000 163.2900000 163.4300000 213830
240112 210000 163.4300000 163.4300000 163.2200000 163.2800000 149310
240112 213000 163.2500000 163.3700000 163.2500000 163.3400000 172070
240112 220000 163.3700000 163.5000000 163.3400000 163.5000000 114050
240112 223000 163.5000000 163.7600000 163.4600000 163.7000000 138220
240112 230000 163.7300000 163.7400000 163.3400000 163.3900000 175340
240112 233000 163.3900000 163.4200000 163.1500000 163.3700000 429500
240115 100000 163.8000000 164.4000000 163.4200000 164.0000000 2244250
240115 103000 164.0000000 164.0600000 163.5700000 163.6800000 735010
240115 110000 163.6900000 163.8500000 163.5500000 163.7100000 505620
240115 113000 163.7200000 163.7900000 163.6100000 163.7200000 459530
240115 120000 163.7200000 163.8400000 163.6100000 163.8100000 436440
240115 123000 163.8100000 163.9700000 163.7900000 163.8400000 407330
240115 130000 163.8300000 163.8400000 163.6500000 163.8100000 398270
240115 133000 163.8100000 163.8200000 163.6000000 163.6200000 571850
240115 140000 163.6200000 163.6700000 163.3000000 163.6600000 807800
240115 143000 163.6600000 163.8000000 163.6200000 163.7800000 281610
240115 150000 163.7700000 163.8900000 163.6200000 163.8300000 283360
240115 153000 163.8300000 163.9000000 163.4300000 163.6200000 483570
240115 160000 163.6100000 163.7800000 163.5600000 163.6500000 231860
240115 163000 163.6500000 163.7000000 163.6100000 163.6900000 191920
240115 170000 163.6900000 163.7000000 163.5500000 163.6000000 221630
240115 173000 163.6000000 163.6500000 163.3000000 163.4700000 610960
240115 180000 163.4200000 163.4800000 163.2600000 163.3300000 513280
240115 183000 163.3200000 163.7500000 163.3200000 163.7500000 651410
240115 190000 163.5600000 163.7200000 163.5500000 163.6100000 110730
240115 193000 163.6200000 163.6400000 163.5400000 163.5400000 80070
240115 200000 163.5500000 163.5500000 163.4300000 163.4500000 153810
240115 203000 163.4300000 163.4800000 163.3300000 163.3400000 201170
240115 210000 163.4100000 163.5200000 163.3400000 163.4900000 51980
240115 213000 163.4900000 163.6000000 163.4800000 163.6000000 37840
240115 220000 163.5900000 163.6000000 163.4600000 163.5400000 66790
240115 223000 163.5400000 163.5900000 163.4800000 163.5700000 54000
240115 230000 163.5700000 163.6000000 163.4500000 163.4600000 57670
240115 233000 163.4500000 163.4500000 163.3000000 163.3400000 201780
240116 100000 163.2800000 163.5000000 162.6200000 162.7800000 1538330
240116 103000 162.7800000 162.8400000 162.3700000 162.8300000 1383390
240116 110000 162.8200000 162.8300000 162.6000000 162.8300000 430070
240116 113000 162.8200000 162.8900000 162.5000000 162.7900000 581170
240116 120000 162.8100000 162.9000000 162.6400000 162.8200000 342910
240116 123000 162.8200000 162.9700000 162.8000000 162.9700000 350880
240116 130000 162.9700000 163.1000000 162.8700000 163.0800000 428470
240116 133000 163.0900000 163.1800000 162.9200000 163.0700000 391040
240116 140000 163.0600000 163.2200000 162.8100000 162.9700000 554300
240116 143000 162.9700000 163.0600000 162.8600000 162.9700000 350030
240116 150000 162.9700000 163.0600000 162.8500000 163.0400000 292360
240116 153000 163.0400000 163.0500000 162.9000000 163.0000000 259780
