<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240111 150000 580.9000000 580.9500000 579.0000000 579.3000000 150992
240111 153000 579.5000000 579.6000000 578.1500000 578.7000000 210556
240111 160000 578.6000000 578.7000000 578.0500000 578.2000000 318141
240111 163000 578.1500000 578.4000000 578.0000000 578.0500000 413332
240111 170000 578.0000000 578.0500000 575.6500000 576.1000000 464630
240111 173000 576.1500000 577.3000000 575.6500000 576.7500000 221283
240111 180000 576.8500000 578.7000000 576.5000000 578.5500000 234040
240111 183000 578.3500000 580.0000000 578.3500000 580.0000000 189170
240111 190000 579.1000000 579.7500000 577.7000000 579.0000000 82545
240111 193000 579.0000000 579.3500000 578.6000000 579.0000000 30253
240111 200000 579.0000000 579.1000000 578.7000000 578.9500000 25645
240111 203000 578.9500000 579.1000000 578.7000000 578.9000000 21745
240111 210000 578.9000000 579.0000000 578.5000000 578.9500000 26484
240111 213000 578.9500000 579.0000000 578.4500000 578.5000000 30065
240111 220000 578.5000000 578.9500000 578.3000000 578.5500000 23180
240111 223000 578.6000000 578.8000000 578.3500000 578.5500000 24297
240111 230000 578.5500000 579.1500000 578.5500000 579.1500000 54650
240111 233000 579.2000000 580.0000000 579.1500000 579.6000000 64167
240112 100000 583.5000000 586.0000000 580.8500000 584.9500000 774709
240112 103000 584.9500000 585.5000000 584.7000000 584.7500000 436545
240112 110000 584.7000000 584.8000000 583.2500000 584.1500000 215948
240112 113000 584.1500000 585.0000000 583.7500000 584.9500000 242401
240112 120000 584.9500000 585.0000000 584.2500000 584.6000000 87525
240112 123000 584.6000000 585.0000000 584.3000000 584.9000000 158753
240112 130000 584.8500000 584.9500000 584.0000000 584.4500000 88500
240112 133000 584.5000000 586.9000000 584.2000000 585.9500000 482199
240112 140000 585.9000000 588.4500000 585.6000000 588.2500000 352691
240112 143000 588.2000000 589.5500000 587.5000000 588.3000000 378140
240112 150000 588.2500000 589.9000000 588.2500000 589.7000000 199668
240112 153000 589.7000000 589.7000000 586.8000000 587.7500000 251862
240112 160000 587.8000000 587.8000000 585.6000000 586.3000000 222910
240112 163000 586.2000000 586.4000000 584.4500000 585.6000000 365751
240112 170000 585.6000000 586.1000000 584.2000000 584.6000000 199155
240112 173000 584.8000000 586.9500000 584.5000000 585.4500000 184701
240112 180000 585.2500000 585.9000000 584.0000000 584.3000000 203606
240112 183000 584.3500000 584.4500000 583.0000000 583.0000000 110050
240112 190000 583.7000000 584.7500000 582.7500000 584.1000000 59491
240112 193000 584.1000000 584.4000000 583.0500000 584.0000000 59763
240112 200000 583.8000000 585.5500000 583.8000000 585.4500000 45137
240112 203000 585.4500000 585.4500000 585.1500000 585.3500000 18350
240112 210000 585.3500000 585.3500000 584.9500000 585.3000000 22783
240112 213000 585.3000000 585.3000000 584.4500000 584.8500000 26896
240112 220000 584.8500000 584.9500000 584.3500000 584.7500000 19373
240112 223000 584.7500000 585.0000000 584.4500000 584.9000000 74466
240112 230000 584.9000000 585.3500000 584.0500000 584.2000000 39770
240112 233000 584.2000000 584.6000000 584.0000000 584.2000000 52588
240115 100000 585.0500000 587.9000000 585.0000000 585.5500000 404558
240115 103000 585.6500000 586.0000000 583.0500000 583.9500000 336691
240115 110000 583.9500000 584.8500000 583.5000000 584.8000000 151282
240115 113000 584.7500000 585.0000000 584.7500000 584.7500000 80197
240115 120000 584.8000000 584.9000000 583.5000000 584.4000000 68358
240115 123000 584.3000000 584.9500000 583.9000000 583.9500000 63389
240115 130000 583.9000000 584.1500000 582.0000000 582.6500000 194513
