<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240117 170000 1461.2000000 1465.8000000 1460.8000000 1465.2000000 17131
240117 173000 1465.2000000 1469.4000000 1460.0000000 1468.0000000 56706
240117 180000 1468.6000000 1468.8000000 1465.2000000 1467.6000000 19906
240117 183000 1467.2000000 1475.0000000 1467.0000000 1475.0000000 57979
240117 190000 1472.6000000 1474.0000000 1470.2000000 1470.2000000 11038
240117 193000 1470.2000000 1472.8000000 1469.0000000 1472.8000000 8013
240117 200000 1473.0000000 1473.0000000 1470.4000000 1471.6000000 3265
240117 203000 1471.6000000 1471.6000000 1470.0000000 1471.4000000 5606
240117 210000 1470.6000000 1473.8000000 1470.6000000 1473.4000000 5766
240117 213000 1473.8000000 1475.4000000 1471.2000000 1474.6000000 20937
240117 220000 1474.8000000 1474.8000000 1473.6000000 1474.2000000 2814
240117 223000 1474.2000000 1474.6000000 1472.0000000 1473.8000000 10547
240117 230000 1473.6000000 1474.8000000 1473.6000000 1474.6000000 5003
240117 233000 1474.4000000 1476.2000000 1474.4000000 1475.2000000 5541
240118 100000 1476.2000000 1479.0000000 1476.0000000 1477.4000000 33237
240118 103000 1477.6000000 1477.6000000 1474.0000000 1475.2000000 28393
240118 110000 1475.2000000 1483.8000000 1475.2000000 1482.6000000 40639
240118 113000 1483.0000000 1485.0000000 1475.6000000 1479.0000000 51716
240118 120000 1479.0000000 1480.0000000 1476.6000000 1479.4000000 15726
240118 123000 1479.4000000 1479.4000000 1471.2000000 1473.4000000 76033
240118 130000 1473.4000000 1474.0000000 1472.0000000 1473.8000000 22387
240118 133000 1473.8000000 1475.0000000 1472.2000000 1474.4000000 37548
240118 140000 1474.4000000 1475.0000000 1473.2000000 1473.8000000 19008
240118 143000 1473.8000000 1474.8000000 1471.2000000 1472.0000000 19922
240118 150000 1472.0000000 1472.0000000 1465.8000000 1468.2000000 55988
240118 153000 1468.2000000 1470.0000000 1465.6000000 1466.2000000 48607
240118 160000 1466.2000000 1466.2000000 1461.2000000 1463.0000000 62328
240118 163000 1463.0000000 1463.0000000 1461.6000000 1462.2000000 51868
240118 170000 1462.0000000 1462.8000000 1461.4000000 1462.6000000 55077
240118 173000 1462.6000000 1463.0000000 1461.6000000 1462.4000000 99569
240118 180000 1462.4000000 1466.6000000 1462.2000000 1466.2000000 88755
240118 183000 1466.0000000 1468.0000000 1464.0000000 1468.0000000 54228
240118 190000 1467.8000000 1467.8000000 1464.2000000 1465.0000000 6374
240118 193000 1464.8000000 1465.2000000 1463.6000000 1465.0000000 6403
240118 200000 1465.0000000 1465.8000000 1464.4000000 1465.0000000 4519
240118 203000 1465.0000000 1466.2000000 1464.6000000 1466.0000000 4625
240118 210000 1466.0000000 1466.0000000 1463.4000000 1465.2000000 8682
240118 213000 1465.2000000 1465.2000000 1464.0000000 1464.8000000 1061
240118 220000 1464.4000000 1466.2000000 1464.2000000 1465.6000000 4205
240118 223000 1465.6000000 1465.6000000 1462.2000000 1462.2000000 10580
240118 230000 1462.4000000 1464.0000000 1462.2000000 1463.4000000 6439
240118 233000 1463.2000000 1466.4000000 1463.2000000 1466.0000000 8925
240119 100000 1465.0000000 1468.0000000 1457.0000000 1466.0000000 60392
240119 103000 1466.0000000 1466.0000000 1456.6000000 1458.8000000 60545
240119 110000 1459.0000000 1462.0000000 1457.0000000 1460.4000000 56755
240119 113000 1460.2000000 1462.2000000 1459.0000000 1461.6000000 12463
240119 120000 1461.0000000 1461.4000000 1459.0000000 1461.0000000 8789
240119 123000 1461.0000000 1461.6000000 1459.8000000 1461.0000000 7769
240119 130000 1461.0000000 1461.2000000 1457.2000000 1460.0000000 30943
240119 133000 1460.0000000 1461.0000000 1459.6000000 1460.2000000 15562
